id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
34291015,2707766,337,0,"","","","","","",""
34291051,2707766,631,0,"","","","","","",""
34291036,2707766,610,0,"","","","","","",""
34291040,2707766,614,0.23,"","","","","","",""
34291048,2707766,628,0.003,"","","","","","",""
34291049,2707766,629,0,"","","","","","",""
34290995,2707766,262,0,"","","","","","",""
34291016,2707766,338,54,"","","","","","",""
34291043,2707766,619,0.06,"","","","","","",""
34291039,2707766,613,0.385,"","","","","","",""
34290990,2707766,204,3.3,"","","","","","",""
34291009,2707766,320,0,"","","","","","",""
34291026,2707766,431,59,"","","","","","",""
34291006,2707766,312,0.186,"","","","","","",""
34290996,2707766,263,0,"","","","","","",""
34291047,2707766,627,0,"","","","","","",""
34291022,2707766,417,110,"","","","","","",""
34291032,2707766,606,0.626,"","","","","","",""
34291010,2707766,321,4,"","","","","","",""
34290999,2707766,301,73,"","","","","","",""
34291111,2707767,626,0.018,"","","","","","",""
34291118,2707767,646,1.237,"","","","","","",""
34291091,2707767,431,59,"","","","","","",""
34291060,2707767,262,0,"","","","","","",""
34291068,2707767,306,208,"","","","","","",""
34291116,2707767,631,0,"","","","","","",""
34291058,2707767,221,0,"","","","","","",""
34291105,2707767,614,0.102,"","","","","","",""
34291099,2707767,608,0,"","","","","","",""
34291070,2707767,309,1.48,"","","","","","",""
34291100,2707767,609,0,"","","","","","",""
34291067,2707767,305,178,"","","","","","",""
34291098,2707767,607,0,"","","","","","",""
34291106,2707767,617,0.912,"","","","","","",""
34291084,2707767,405,0.305,"","","","","","",""
34291081,2707767,338,46,"","","","","","",""
34291071,2707767,312,0.287,"","","","","","",""
34291097,2707767,606,0.437,"","","","","","",""
34291110,2707767,621,0,"","","","","","",""
34291055,2707767,204,3.1,"","","","","","",""
34291092,2707767,432,34,"","","","","","",""
34291066,2707767,304,54,"","","","","","",""
34291073,2707767,319,0,"","","","","","",""
34291059,2707767,255,37.9,"","","","","","",""
34291103,2707767,612,0.002,"","","","","","",""
34291064,2707767,301,68,"","","","","","",""
34291109,2707767,620,0,"","","","","","",""
34291104,2707767,613,0.332,"","","","","","",""
34291063,2707767,291,6.5,"","","","","","",""
34291108,2707767,619,0.092,"","","","","","",""
34291061,2707767,263,0,"","","","","","",""
34291112,2707767,627,0,"","","","","","",""
34291083,2707767,404,0.327,"","","","","","",""
34291114,2707767,629,0,"","","","","","",""
34291115,2707767,630,0,"","","","","","",""
34291101,2707767,610,0,"","","","","","",""
34291062,2707767,269,0.53,"","","","","","",""
34291080,2707767,337,0,"","","","","","",""
34291090,2707767,430,0.8,"","","","","","",""
34291086,2707767,415,0.126,"","","","","","",""
34291096,2707767,601,0,"","","","","","",""
34291117,2707767,645,0.932,"","","","","","",""
34291078,2707767,328,0,"","","","","","",""
34291079,2707767,334,0,"","","","","","",""
34291077,2707767,323,0.42,"","","","","","",""
34291087,2707767,417,93,"","","","","","",""
34291065,2707767,303,2.87,"","","","","","",""
34291074,2707767,320,0,"","","","","","",""
34291069,2707767,307,596,"","","","","","",""
34291102,2707767,611,0,"","","","","","",""
34291056,2707767,205,47.5,"","","","","","",""
34291076,2707767,322,0,"","","","","","",""
34291054,2707767,203,8.7,"","","","","","",""
34291113,2707767,628,0.002,"","","","","","",""
34291075,2707767,321,0,"","","","","","",""
34291095,2707767,578,0,"","","","","","",""
34291094,2707767,573,0,"","","","","","",""
34291085,2707767,406,3.091,"","","","","","",""
34291072,2707767,317,24.5,"","","","","","",""
34291107,2707767,618,1.145,"","","","","","",""
34291057,2707767,208,250,"","","","","","",""
34291082,2707767,401,0,"","","","","","",""
34291093,2707767,435,134,"","","","","","",""
34291089,2707767,421,14.6,"","","","","","",""
34291088,2707767,418,0,"","","","","","",""
34291161,2707768,601,0,"","","","","","",""
34291167,2707768,611,0.005,"","","","","","",""
34291168,2707768,612,0.007,"","","","","","",""
34291180,2707768,630,0,"","","","","","",""
34291159,2707768,573,0,"","","","","","",""
34291171,2707768,617,1.555,"","","","","","",""
34291181,2707768,631,0,"","","","","","",""
34291176,2707768,626,0.023,"","","","","","",""
34291174,2707768,620,0,"","","","","","",""
34291166,2707768,610,0,"","","","","","",""
34291178,2707768,628,0,"","","","","","",""
34291163,2707768,607,0,"","","","","","",""
34291177,2707768,627,0,"","","","","","",""
34291165,2707768,609,0,"","","","","","",""
34291173,2707768,619,0.1,"","","","","","",""
34291183,2707768,646,1.702,"","","","","","",""
34291160,2707768,578,0,"","","","","","",""
34291172,2707768,618,1.603,"","","","","","",""
34291162,2707768,606,0.703,"","","","","","",""
34291164,2707768,608,0,"","","","","","",""
34291170,2707768,614,0.148,"","","","","","",""
34291169,2707768,613,0.527,"","","","","","",""
34291175,2707768,621,0,"","","","","","",""
34291179,2707768,629,0,"","","","","","",""
34291182,2707768,645,1.578,"","","","","","",""
34291139,2707768,320,5,"","","","","","",""
34291138,2707768,319,5,"","","","","","",""
34291131,2707768,304,37,"","","","","","",""
34291155,2707768,430,1.5,"","","","","","",""
34291123,2707768,221,0,"","","","","","",""
34291121,2707768,205,48.5,"","","","","","",""
34291119,2707768,203,8.4,"","","","","","",""
34291120,2707768,204,4.4,"","","","","","",""
34291127,2707768,269,8.14,"","","","","","",""
34291144,2707768,334,0,"","","","","","",""
34291154,2707768,421,18.7,"","","","","","",""
34291130,2707768,303,2.7,"","","","","","",""
34291132,2707768,305,126,"","","","","","",""
34291124,2707768,255,36.7,"","","","","","",""
34291143,2707768,328,0,"","","","","","",""
34291153,2707768,418,0.03,"","","","","","",""
34291151,2707768,415,0.068,"","","","","","",""
34291157,2707768,432,27,"","","","","","",""
34291142,2707768,323,0.48,"","","","","","",""
34291126,2707768,263,0,"","","","","","",""
34291135,2707768,309,1.02,"","","","","","",""
34291137,2707768,317,24.6,"","","","","","",""
34291147,2707768,401,0,"","","","","","",""
34291158,2707768,435,87,"","","","","","",""
34291146,2707768,338,72,"","","","","","",""
34291122,2707768,208,269,"","","","","","",""
34291136,2707768,312,0.209,"","","","","","",""
34291134,2707768,307,447,"","","","","","",""
34291148,2707768,404,0.399,"","","","","","",""
34291128,2707768,291,4,"","","","","","",""
34291152,2707768,417,62,"","","","","","",""
34291149,2707768,405,0.24,"","","","","","",""
34291145,2707768,337,0,"","","","","","",""
34291140,2707768,321,0,"","","","","","",""
34291133,2707768,306,142,"","","","","","",""
34291125,2707768,262,0,"","","","","","",""
34291129,2707768,301,66,"","","","","","",""
34291141,2707768,322,0,"","","","","","",""
34291156,2707768,431,35,"","","","","","",""
34291150,2707768,406,3.136,"","","","","","",""
34291217,2707769,417,58,"","","","","","",""
34291230,2707769,609,0,"","","","","","",""
34291201,2707769,312,0.23,"","","","","","",""
34291242,2707769,627,0,"","","","","","",""
34291231,2707769,610,0,"","","","","","",""
34291225,2707769,578,0,"","","","","","",""
34291187,2707769,208,296,"","","","","","",""
34291216,2707769,415,0.075,"","","","","","",""
34291193,2707769,291,4.4,"","","","","","",""
34291234,2707769,613,0.579,"","","","","","",""
34291218,2707769,418,0.03,"","","","","","",""
34291200,2707769,309,1.12,"","","","","","",""
34291235,2707769,614,0.163,"","","","","","",""
34291188,2707769,221,0,"","","","","","",""
34291207,2707769,323,0.53,"","","","","","",""
34291246,2707769,631,0,"","","","","","",""
34291229,2707769,608,0,"","","","","","",""
34291237,2707769,618,1.762,"","","","","","",""
34291189,2707769,255,30.44,"","","","","","",""
34291220,2707769,430,1.6,"","","","","","",""
34291241,2707769,626,0.025,"","","","","","",""
34291223,2707769,435,81,"","","","","","",""
34291227,2707769,606,0.773,"","","","","","",""
34291209,2707769,334,0,"","","","","","",""
34291215,2707769,406,3.446,"","","","","","",""
34291198,2707769,306,156,"","","","","","",""
34291210,2707769,337,0,"","","","","","",""
34291211,2707769,338,75,"","","","","","",""
34291236,2707769,617,1.709,"","","","","","",""
34291191,2707769,263,0,"","","","","","",""
34291239,2707769,620,0,"","","","","","",""
34291245,2707769,630,0,"","","","","","",""
34291213,2707769,404,0.351,"","","","","","",""
34291224,2707769,573,0,"","","","","","",""
34291222,2707769,432,25,"","","","","","",""
34291202,2707769,317,27,"","","","","","",""
34291206,2707769,322,0,"","","","","","",""
34291247,2707769,645,1.734,"","","","","","",""
34291199,2707769,307,491,"","","","","","",""
34291192,2707769,269,8.94,"","","","","","",""
34291205,2707769,321,0,"","","","","","",""
34291240,2707769,621,0,"","","","","","",""
34291185,2707769,204,4.84,"","","","","","",""
34291214,2707769,405,0.264,"","","","","","",""
34291232,2707769,611,0.005,"","","","","","",""
34291212,2707769,401,0,"","","","","","",""
34291204,2707769,320,5,"","","","","","",""
34291186,2707769,205,53.3,"","","","","","",""
34291194,2707769,301,73,"","","","","","",""
34291248,2707769,646,1.87,"","","","","","",""
34291196,2707769,304,41,"","","","","","",""
34291190,2707769,262,0,"","","","","","",""
34291228,2707769,607,0,"","","","","","",""
34291195,2707769,303,2.97,"","","","","","",""
34291244,2707769,629,0,"","","","","","",""
34291184,2707769,203,9.23,"","","","","","",""
34291243,2707769,628,0,"","","","","","",""
34291233,2707769,612,0.008,"","","","","","",""
34291197,2707769,305,138,"","","","","","",""
34291226,2707769,601,0,"","","","","","",""
34291221,2707769,431,33,"","","","","","",""
34291238,2707769,619,0.11,"","","","","","",""
34291208,2707769,328,0,"","","","","","",""
34291203,2707769,319,5,"","","","","","",""
34291219,2707769,421,20.5,"","","","","","",""
34291299,2707770,613,0.586,"","","","","","",""
34291280,2707770,406,3.484,"","","","","","",""
34291297,2707770,611,0.006,"","","","","","",""
34291292,2707770,606,0.781,"","","","","","",""
34291252,2707770,208,299,"","","","","","",""
34291253,2707770,221,0,"","","","","","",""
34291272,2707770,323,0.53,"","","","","","",""
34291250,2707770,204,4.89,"","","","","","",""
34291302,2707770,618,1.781,"","","","","","",""
34291271,2707770,322,0,"","","","","","",""
34291290,2707770,578,0,"","","","","","",""
34291295,2707770,609,0,"","","","","","",""
34291267,2707770,317,27.3,"","","","","","",""
34291262,2707770,305,140,"","","","","","",""
34291310,2707770,630,0,"","","","","","",""
34291261,2707770,304,41,"","","","","","",""
34291251,2707770,205,53.89,"","","","","","",""
34291307,2707770,627,0,"","","","","","",""
34291286,2707770,431,39,"","","","","","",""
34291260,2707770,303,3,"","","","","","",""
34291308,2707770,628,0,"","","","","","",""
34291289,2707770,573,0,"","","","","","",""
34291278,2707770,404,0.443,"","","","","","",""
34291256,2707770,263,0,"","","","","","",""
34291283,2707770,418,0.03,"","","","","","",""
34291298,2707770,612,0.008,"","","","","","",""
34291269,2707770,320,6,"","","","","","",""
34291249,2707770,203,9.33,"","","","","","",""
34291277,2707770,401,0,"","","","","","",""
34291273,2707770,328,0,"","","","","","",""
34291257,2707770,269,9.04,"","","","","","",""
34291282,2707770,417,69,"","","","","","",""
34291309,2707770,629,0,"","","","","","",""
34291291,2707770,601,0,"","","","","","",""
34291259,2707770,301,73,"","","","","","",""
34291266,2707770,312,0.232,"","","","","","",""
34291258,2707770,291,4.4,"","","","","","",""
34291300,2707770,614,0.164,"","","","","","",""
34291265,2707770,309,1.13,"","","","","","",""
34291306,2707770,626,0.026,"","","","","","",""
34291288,2707770,435,97,"","","","","","",""
34291279,2707770,405,0.267,"","","","","","",""
34291304,2707770,620,0,"","","","","","",""
34291270,2707770,321,0,"","","","","","",""
34291305,2707770,621,0,"","","","","","",""
34291274,2707770,334,0,"","","","","","",""
34291303,2707770,619,0.111,"","","","","","",""
34291276,2707770,338,80,"","","","","","",""
34291287,2707770,432,30,"","","","","","",""
34291264,2707770,307,497,"","","","","","",""
34291285,2707770,430,1.7,"","","","","","",""
34291281,2707770,415,0.076,"","","","","","",""
34291284,2707770,421,20.8,"","","","","","",""
34291263,2707770,306,158,"","","","","","",""
34291313,2707770,646,1.891,"","","","","","",""
34291312,2707770,645,1.753,"","","","","","",""
34291311,2707770,631,0,"","","","","","",""
34291301,2707770,617,1.728,"","","","","","",""
34291296,2707770,610,0,"","","","","","",""
34291293,2707770,607,0,"","","","","","",""
34291275,2707770,337,0,"","","","","","",""
34291268,2707770,319,6,"","","","","","",""
34291294,2707770,608,0,"","","","","","",""
34291255,2707770,262,0,"","","","","","",""
34291254,2707770,255,29.67,"","","","","","",""
34291340,2707771,337,0,"","","","","","",""
34291354,2707771,573,0,"","","","","","",""
34291367,2707771,618,1.762,"","","","","","",""
34291350,2707771,430,1.6,"","","","","","",""
34291366,2707771,617,1.709,"","","","","","",""
34291332,2707771,317,27,"","","","","","",""
34291339,2707771,334,0,"","","","","","",""
34291338,2707771,328,0,"","","","","","",""
34291363,2707771,612,0.008,"","","","","","",""
34291314,2707771,203,9.23,"","","","","","",""
34291337,2707771,323,0.53,"","","","","","",""
34291356,2707771,601,0,"","","","","","",""
34291329,2707771,307,491,"","","","","","",""
34291335,2707771,321,0,"","","","","","",""
34291352,2707771,432,25,"","","","","","",""
34291342,2707771,401,0,"","","","","","",""
34291318,2707771,221,0,"","","","","","",""
34291343,2707771,404,0.351,"","","","","","",""
34291330,2707771,309,1.12,"","","","","","",""
34291369,2707771,620,0,"","","","","","",""
34291331,2707771,312,0.23,"","","","","","",""
34291324,2707771,301,73,"","","","","","",""
34291355,2707771,578,0,"","","","","","",""
34291319,2707771,255,30.44,"","","","","","",""
34291370,2707771,621,0,"","","","","","",""
34291327,2707771,305,138,"","","","","","",""
34291376,2707771,631,0,"","","","","","",""
34291357,2707771,606,0.773,"","","","","","",""
34291322,2707771,269,8.94,"","","","","","",""
34291346,2707771,415,0.075,"","","","","","",""
34291362,2707771,611,0.005,"","","","","","",""
34291328,2707771,306,156,"","","","","","",""
34291315,2707771,204,4.84,"","","","","","",""
34291323,2707771,291,4.4,"","","","","","",""
34291373,2707771,628,0,"","","","","","",""
34291368,2707771,619,0.11,"","","","","","",""
34291316,2707771,205,53.3,"","","","","","",""
34291377,2707771,645,1.734,"","","","","","",""
34291348,2707771,418,0.03,"","","","","","",""
34291359,2707771,608,0,"","","","","","",""
34291325,2707771,303,2.97,"","","","","","",""
34291320,2707771,262,0,"","","","","","",""
34291361,2707771,610,0,"","","","","","",""
34291321,2707771,263,0,"","","","","","",""
34291347,2707771,417,58,"","","","","","",""
34291372,2707771,627,0,"","","","","","",""
34291374,2707771,629,0,"","","","","","",""
34291344,2707771,405,0.264,"","","","","","",""
34291378,2707771,646,1.87,"","","","","","",""
34291358,2707771,607,0,"","","","","","",""
34291360,2707771,609,0,"","","","","","",""
34291365,2707771,614,0.163,"","","","","","",""
34291371,2707771,626,0.025,"","","","","","",""
34291364,2707771,613,0.579,"","","","","","",""
34291353,2707771,435,81,"","","","","","",""
34291336,2707771,322,0,"","","","","","",""
34291334,2707771,320,5,"","","","","","",""
34291326,2707771,304,41,"","","","","","",""
34291341,2707771,338,75,"","","","","","",""
34291351,2707771,431,33,"","","","","","",""
34291317,2707771,208,296,"","","","","","",""
34291349,2707771,421,20.5,"","","","","","",""
34291333,2707771,319,5,"","","","","","",""
34291375,2707771,630,0,"","","","","","",""
34291345,2707771,406,3.446,"","","","","","",""
34291438,2707772,628,0.005,"","","","","","",""
34291431,2707772,617,0.277,"","","","","","",""
34291414,2707772,421,9.8,"","","","","","",""
34291430,2707772,614,0,"","","","","","",""
34291427,2707772,611,0,"","","","","","",""
34291385,2707772,262,0,"","","","","","",""
34291390,2707772,303,2.76,"","","","","","",""
34291379,2707772,203,10.2,"","","","","","",""
34291398,2707772,319,0,"","","","","","",""
34291433,2707772,619,0.076,"","","","","","",""
34291415,2707772,430,1.5,"","","","","","",""
34291442,2707772,645,0.29,"","","","","","",""
34291407,2707772,401,0,"","","","","","",""
34291409,2707772,405,0.209,"","","","","","",""
34291424,2707772,608,0,"","","","","","",""
34291440,2707772,630,0,"","","","","","",""
34291391,2707772,304,51,"","","","","","",""
34291417,2707772,432,31,"","","","","","",""
34291389,2707772,301,105,"","","","","","",""
34291384,2707772,255,37.55,"","","","","","",""
34291413,2707772,418,0,"","","","","","",""
34291396,2707772,312,0.175,"","","","","","",""
34291406,2707772,338,88,"","","","","","",""
34291397,2707772,317,28.7,"","","","","","",""
34291423,2707772,607,0,"","","","","","",""
34291439,2707772,629,0,"","","","","","",""
34291428,2707772,612,0,"","","","","","",""
34291404,2707772,334,0,"","","","","","",""
34291400,2707772,321,2,"","","","","","",""
34291441,2707772,631,0,"","","","","","",""
34291435,2707772,621,0,"","","","","","",""
34291381,2707772,205,48.89,"","","","","","",""
34291429,2707772,613,0,"","","","","","",""
34291393,2707772,306,165,"","","","","","",""
34291422,2707772,606,0,"","","","","","",""
34291394,2707772,307,439,"","","","","","",""
34291408,2707772,404,0.403,"","","","","","",""
34291383,2707772,221,0,"","","","","","",""
34291426,2707772,610,0,"","","","","","",""
34291412,2707772,417,76,"","","","","","",""
34291395,2707772,309,1.1,"","","","","","",""
34291403,2707772,328,0,"","","","","","",""
34291388,2707772,291,4.1,"","","","","","",""
34291432,2707772,618,0.859,"","","","","","",""
34291419,2707772,573,0,"","","","","","",""
34291380,2707772,204,1.53,"","","","","","",""
34291386,2707772,263,0,"","","","","","",""
34291402,2707772,323,0.32,"","","","","","",""
34291410,2707772,406,3.37,"","","","","","",""
34291401,2707772,322,0,"","","","","","",""
34291437,2707772,627,0,"","","","","","",""
34291411,2707772,415,0.147,"","","","","","",""
34291443,2707772,646,0.936,"","","","","","",""
34291416,2707772,431,46,"","","","","","",""
34291436,2707772,626,0.008,"","","","","","",""
34291392,2707772,305,142,"","","","","","",""
34291420,2707772,578,0,"","","","","","",""
34291382,2707772,208,250,"","","","","","",""
34291405,2707772,337,0,"","","","","","",""
34291434,2707772,620,0,"","","","","","",""
34291399,2707772,320,0,"","","","","","",""
34291425,2707772,609,0,"","","","","","",""
34291421,2707772,601,0,"","","","","","",""
34291387,2707772,269,6.12,"","","","","","",""
34291418,2707772,435,108,"","","","","","",""
34291490,2707773,609,0,"","","","","","",""
34291494,2707773,613,0.527,"","","","","","",""
34291500,2707773,621,0,"","","","","","",""
34291493,2707773,612,0.007,"","","","","","",""
34291463,2707773,319,5,"","","","","","",""
34291447,2707773,208,269,"","","","","","",""
34291452,2707773,269,8.14,"","","","","","",""
34291454,2707773,301,66,"","","","","","",""
34291479,2707773,421,18.7,"","","","","","",""
34291503,2707773,628,0,"","","","","","",""
34291453,2707773,291,4,"","","","","","",""
34291488,2707773,607,0,"","","","","","",""
34291456,2707773,304,37,"","","","","","",""
34291507,2707773,645,1.578,"","","","","","",""
34291450,2707773,262,0,"","","","","","",""
34291483,2707773,435,87,"","","","","","",""
34291462,2707773,317,24.6,"","","","","","",""
34291506,2707773,631,0,"","","","","","",""
34291497,2707773,618,1.603,"","","","","","",""
34291446,2707773,205,48.5,"","","","","","",""
34291482,2707773,432,27,"","","","","","",""
34291504,2707773,629,0,"","","","","","",""
34291485,2707773,578,0,"","","","","","",""
34291464,2707773,320,5,"","","","","","",""
34291444,2707773,203,8.4,"","","","","","",""
34291502,2707773,627,0,"","","","","","",""
34291468,2707773,328,0,"","","","","","",""
34291469,2707773,334,0,"","","","","","",""
34291495,2707773,614,0.148,"","","","","","",""
34291461,2707773,312,0.209,"","","","","","",""
34291491,2707773,610,0,"","","","","","",""
34291478,2707773,418,0.03,"","","","","","",""
34291487,2707773,606,0.703,"","","","","","",""
34291484,2707773,573,0,"","","","","","",""
34291476,2707773,415,0.068,"","","","","","",""
34291499,2707773,620,0,"","","","","","",""
34291496,2707773,617,1.555,"","","","","","",""
34291460,2707773,309,1.02,"","","","","","",""
34291466,2707773,322,0,"","","","","","",""
34291459,2707773,307,447,"","","","","","",""
34291508,2707773,646,1.702,"","","","","","",""
34291455,2707773,303,2.7,"","","","","","",""
34291481,2707773,431,35,"","","","","","",""
34291489,2707773,608,0,"","","","","","",""
34291458,2707773,306,142,"","","","","","",""
34291475,2707773,406,3.136,"","","","","","",""
34291473,2707773,404,0.399,"","","","","","",""
34291471,2707773,338,72,"","","","","","",""
34291451,2707773,263,0,"","","","","","",""
34291465,2707773,321,0,"","","","","","",""
34291505,2707773,630,0,"","","","","","",""
34291477,2707773,417,62,"","","","","","",""
34291449,2707773,255,36.7,"","","","","","",""
34291480,2707773,430,1.5,"","","","","","",""
34291474,2707773,405,0.24,"","","","","","",""
34291492,2707773,611,0.005,"","","","","","",""
34291501,2707773,626,0.023,"","","","","","",""
34291470,2707773,337,0,"","","","","","",""
34291472,2707773,401,0,"","","","","","",""
34291448,2707773,221,0,"","","","","","",""
34291445,2707773,204,4.4,"","","","","","",""
34291498,2707773,619,0.1,"","","","","","",""
34291467,2707773,323,0.48,"","","","","","",""
34291486,2707773,601,0,"","","","","","",""
34291457,2707773,305,126,"","","","","","",""
34291564,2707774,620,0,"","","","","","",""
34291563,2707774,619,0.1,"","","","","","",""
34291571,2707774,631,0,"","","","","","",""
34291527,2707774,317,24.6,"","","","","","",""
34291536,2707774,338,72,"","","","","","",""
34291566,2707774,626,0.023,"","","","","","",""
34291525,2707774,309,1.02,"","","","","","",""
34291552,2707774,606,0.703,"","","","","","",""
34291511,2707774,205,48.5,"","","","","","",""
34291523,2707774,306,142,"","","","","","",""
34291526,2707774,312,0.209,"","","","","","",""
34291517,2707774,269,8.14,"","","","","","",""
34291572,2707774,645,1.578,"","","","","","",""
34291559,2707774,613,0.527,"","","","","","",""
34291544,2707774,421,18.7,"","","","","","",""
34291521,2707774,304,37,"","","","","","",""
34291529,2707774,320,5,"","","","","","",""
34291533,2707774,328,0,"","","","","","",""
34291573,2707774,646,1.702,"","","","","","",""
34291512,2707774,208,269,"","","","","","",""
34291558,2707774,612,0.007,"","","","","","",""
34291567,2707774,627,0,"","","","","","",""
34291554,2707774,608,0,"","","","","","",""
34291549,2707774,573,0,"","","","","","",""
34291556,2707774,610,0,"","","","","","",""
34291509,2707774,203,8.4,"","","","","","",""
34291516,2707774,263,0,"","","","","","",""
34291534,2707774,334,0,"","","","","","",""
34291545,2707774,430,1.5,"","","","","","",""
34291561,2707774,617,1.555,"","","","","","",""
34291520,2707774,303,2.7,"","","","","","",""
34291538,2707774,404,0.399,"","","","","","",""
34291547,2707774,432,27,"","","","","","",""
34291532,2707774,323,0.48,"","","","","","",""
34291513,2707774,221,0,"","","","","","",""
34291546,2707774,431,35,"","","","","","",""
34291569,2707774,629,0,"","","","","","",""
34291518,2707774,291,4,"","","","","","",""
34291539,2707774,405,0.24,"","","","","","",""
34291542,2707774,417,62,"","","","","","",""
34291568,2707774,628,0,"","","","","","",""
34291519,2707774,301,66,"","","","","","",""
34291553,2707774,607,0,"","","","","","",""
34291537,2707774,401,0,"","","","","","",""
34291562,2707774,618,1.603,"","","","","","",""
34291535,2707774,337,0,"","","","","","",""
34291565,2707774,621,0,"","","","","","",""
34291510,2707774,204,4.4,"","","","","","",""
34291514,2707774,255,36.7,"","","","","","",""
34291515,2707774,262,0,"","","","","","",""
34291550,2707774,578,0,"","","","","","",""
34291543,2707774,418,0.03,"","","","","","",""
34291531,2707774,322,0,"","","","","","",""
34291551,2707774,601,0,"","","","","","",""
34291530,2707774,321,0,"","","","","","",""
34291540,2707774,406,3.136,"","","","","","",""
34291557,2707774,611,0.005,"","","","","","",""
34291570,2707774,630,0,"","","","","","",""
34291524,2707774,307,447,"","","","","","",""
34291560,2707774,614,0.148,"","","","","","",""
34291548,2707774,435,87,"","","","","","",""
34291528,2707774,319,5,"","","","","","",""
34291522,2707774,305,126,"","","","","","",""
34291541,2707774,415,0.068,"","","","","","",""
34291555,2707774,609,0,"","","","","","",""
34291703,2707776,646,2.057,"","","","","","",""
34291699,2707776,629,0,"","","","","","",""
34291684,2707776,608,0,"","","","","","",""
34291691,2707776,617,0.802,"","","","","","",""
34291672,2707776,417,70,"","","","","","",""
34291662,2707776,323,0.41,"","","","","","",""
34291685,2707776,609,0,"","","","","","",""
34291665,2707776,337,0,"","","","","","",""
34291683,2707776,607,0,"","","","","","",""
34291671,2707776,415,0.289,"","","","","","",""
34291689,2707776,613,0.56,"","","","","","",""
34291674,2707776,421,24.2,"","","","","","",""
34291666,2707776,338,98,"","","","","","",""
34291687,2707776,611,0,"","","","","","",""
34291675,2707776,430,1.5,"","","","","","",""
34291680,2707776,578,0,"","","","","","",""
34291682,2707776,606,0.958,"","","","","","",""
34291677,2707776,432,70,"","","","","","",""
34291701,2707776,631,0,"","","","","","",""
34291678,2707776,435,70,"","","","","","",""
34291694,2707776,620,0,"","","","","","",""
34291688,2707776,612,0,"","","","","","",""
34291698,2707776,628,0.013,"","","","","","",""
34291690,2707776,614,0.39,"","","","","","",""
34291697,2707776,627,0,"","","","","","",""
34291661,2707776,322,0,"","","","","","",""
34291668,2707776,404,0.245,"","","","","","",""
34291702,2707776,645,0.835,"","","","","","",""
34291693,2707776,619,0.225,"","","","","","",""
34291660,2707776,321,1,"","","","","","",""
34291670,2707776,406,4.442,"","","","","","",""
34291681,2707776,601,0,"","","","","","",""
34291659,2707776,320,0,"","","","","","",""
34291696,2707776,626,0.019,"","","","","","",""
34291695,2707776,621,0,"","","","","","",""
34291679,2707776,573,0,"","","","","","",""
34291669,2707776,405,0.144,"","","","","","",""
34291673,2707776,418,0,"","","","","","",""
34291676,2707776,431,0,"","","","","","",""
34291667,2707776,401,0.1,"","","","","","",""
34291686,2707776,610,0,"","","","","","",""
34291692,2707776,618,1.832,"","","","","","",""
34291648,2707776,291,8.1,"","","","","","",""
34291643,2707776,221,0,"","","","","","",""
34291658,2707776,319,0,"","","","","","",""
34291649,2707776,301,113,"","","","","","",""
34291655,2707776,309,1.87,"","","","","","",""
34291651,2707776,304,86,"","","","","","",""
34291652,2707776,305,251,"","","","","","",""
34291644,2707776,255,30.7,"","","","","","",""
34291656,2707776,312,0.31,"","","","","","",""
34291642,2707776,208,291,"","","","","","",""
34291639,2707776,203,14.68,"","","","","","",""
34291650,2707776,303,2.75,"","","","","","",""
34291653,2707776,306,253,"","","","","","",""
34291646,2707776,263,0,"","","","","","",""
34291654,2707776,307,396,"","","","","","",""
34291640,2707776,204,4.65,"","","","","","",""
34291657,2707776,317,36.2,"","","","","","",""
34291647,2707776,269,7.02,"","","","","","",""
34291641,2707776,205,47.63,"","","","","","",""
34291645,2707776,262,0,"","","","","","",""
34291664,2707776,334,0,"","","","","","",""
34291700,2707776,630,0,"","","","","","",""
34291663,2707776,328,0,"","","","","","",""
34291716,2707777,304,78,"","","","","","",""
34291758,2707777,619,0.205,"","","","","","",""
34291714,2707777,301,103,"","","","","","",""
34291751,2707777,610,0,"","","","","","",""
34291718,2707777,306,230,"","","","","","",""
34291754,2707777,613,0.51,"","","","","","",""
34291725,2707777,321,1,"","","","","","",""
34291740,2707777,430,1.4,"","","","","","",""
34291731,2707777,338,94,"","","","","","",""
34291750,2707777,609,0,"","","","","","",""
34291726,2707777,322,0,"","","","","","",""
34291732,2707777,401,0.1,"","","","","","",""
34291746,2707777,601,0,"","","","","","",""
34291707,2707777,208,265,"","","","","","",""
34291717,2707777,305,228,"","","","","","",""
34291715,2707777,303,2.5,"","","","","","",""
34291719,2707777,307,360,"","","","","","",""
34291727,2707777,323,0.37,"","","","","","",""
34291766,2707777,631,0,"","","","","","",""
34291747,2707777,606,0.872,"","","","","","",""
34291713,2707777,291,7.4,"","","","","","",""
34291704,2707777,203,13.36,"","","","","","",""
34291705,2707777,204,4.23,"","","","","","",""
34291712,2707777,269,6.39,"","","","","","",""
34291742,2707777,432,75,"","","","","","",""
34291723,2707777,319,0,"","","","","","",""
34291762,2707777,627,0,"","","","","","",""
34291724,2707777,320,0,"","","","","","",""
34291756,2707777,617,0.73,"","","","","","",""
34291722,2707777,317,32.9,"","","","","","",""
34291765,2707777,630,0,"","","","","","",""
34291759,2707777,620,0,"","","","","","",""
34291721,2707777,312,0.282,"","","","","","",""
