fdc_id,data_type,description,food_category_id,publication_date
2705384,survey_fndds_food,"Milk, NFS",1004,2022-10-28
2705398,survey_fndds_food,"Milk, evaporated, NS as to fat content",1002,2022-10-28
2705385,survey_fndds_food,"Milk, whole",1002,2022-10-28
2705392,survey_fndds_food,"Milk, lactose free, whole",1002,2022-10-28
2705387,survey_fndds_food,"Milk, low fat (1%)",1006,2022-10-28
2705389,survey_fndds_food,"Milk, lactose free, low fat (1%)",1006,2022-10-28
2705388,survey_fndds_food,"Milk, fat free (skim)",1008,2022-10-28
2705390,survey_fndds_food,"Milk, lactose free, fat free (skim)",1008,2022-10-28
2705401,survey_fndds_food,"Milk, evaporated, fat free (skim)",1008,2022-10-28
2705393,survey_fndds_food,Buttermilk,1002,2022-10-28
2705394,survey_fndds_food,Kefir,1006,2022-10-28
2705395,survey_fndds_food,Goat milk,1002,2022-10-28
2705403,survey_fndds_food,"Non-dairy milk, NFS",1902,2022-10-28
2705404,survey_fndds_food,"Soy milk, sweetened",1902,2022-10-28
2705405,survey_fndds_food,"Soy milk, unsweetened",1902,2022-10-28
2705406,survey_fndds_food,"Soy milk, chocolate",1902,2022-10-28
2705410,survey_fndds_food,"Almond milk, NFS",1902,2022-10-28
2705407,survey_fndds_food,"Almond milk, sweetened",1902,2022-10-28
2705408,survey_fndds_food,"Almond milk, chocolate",1902,2022-10-28
2705411,survey_fndds_food,Rice milk,1902,2022-10-28
2705412,survey_fndds_food,Oat milk,1902,2022-10-28
2705413,survey_fndds_food,Coconut milk,1902,2022-10-28
2707568,survey_fndds_food,"Coconut milk, used in cooking",1902,2022-10-28
2705414,survey_fndds_food,"Yogurt, NFS",1820,2022-10-28
2705416,survey_fndds_food,"Yogurt, NS as to type of milk or flavor",1820,2022-10-28
2705417,survey_fndds_food,"Yogurt, NS as to type of milk, plain",1820,2022-10-28
2705415,survey_fndds_food,"Yogurt, Greek, NS as to type of milk or flavor",1822,2022-10-28
2705421,survey_fndds_food,"Yogurt, Greek, NS as to type of milk, plain",1822,2022-10-28
2705429,survey_fndds_food,"Yogurt, Greek, NS as to type of milk, fruit",1822,2022-10-28
2705443,survey_fndds_food,Yogurt tube,1820,2022-10-28
2705592,survey_fndds_food,"Cream, NS as to light, heavy, or half and half",8008,2022-10-28
2705593,survey_fndds_food,"Cream, light",8008,2022-10-28
2705597,survey_fndds_food,"Cream, heavy",8008,2022-10-28
2705598,survey_fndds_food,"Cream, whipped",8006,2022-10-28
2705599,survey_fndds_food,"Coffee creamer, NFS",8008,2022-10-28
2705600,survey_fndds_food,"Coffee creamer, liquid",8008,2022-10-28
2705606,survey_fndds_food,"Coffee creamer, powder",8008,2022-10-28
2705611,survey_fndds_food,Whipped topping,8006,2022-10-28
2705612,survey_fndds_food,"Whipped topping, fat free",8006,2022-10-28
2705613,survey_fndds_food,"Whipped topping, sugar free",8006,2022-10-28
2705614,survey_fndds_food,"Sour cream, regular",8006,2022-10-28
2705615,survey_fndds_food,"Sour cream, light",8006,2022-10-28
2705616,survey_fndds_food,"Sour cream, fat free",8006,2022-10-28
2705704,survey_fndds_food,"Cheese, NFS",1602,2022-10-28
2705722,survey_fndds_food,"Cheese, Mozzarella, NFS",1602,2022-10-28
2705770,survey_fndds_food,"Cheese, processed cheese food",1602,2022-10-28
2705743,survey_fndds_food,"Queso Anejo, aged Mexican cheese",1602,2022-10-28
2705744,survey_fndds_food,Queso Asadero,1602,2022-10-28
2705745,survey_fndds_food,Queso Fresco,1602,2022-10-28
2705746,survey_fndds_food,Queso cotija,1602,2022-10-28
2705747,survey_fndds_food,"Cheese, cottage, NFS",1604,2022-10-28
2705750,survey_fndds_food,"Cheese, Ricotta",1604,2022-10-28
2705753,survey_fndds_food,"Cheese, cottage, dry curd",1604,2022-10-28
2705749,survey_fndds_food,"Cottage cheese, farmer's",1604,2022-10-28
2705755,survey_fndds_food,Puerto Rican white cheese,1604,2022-10-28
2705760,survey_fndds_food,"Cream cheese, regular, plain",8006,2022-10-28
2705762,survey_fndds_food,"Cream cheese, light",8006,2022-10-28
2705769,survey_fndds_food,"Cream cheese, fat free",8006,2022-10-28
2705774,survey_fndds_food,"Cheese spread, Swiss cheese base",1602,2022-10-28
2705776,survey_fndds_food,"Cheese spread, pressurized can",1602,2022-10-28
2705775,survey_fndds_food,"Cheese spread, cream cheese",8006,2022-10-28
2705781,survey_fndds_food,Cheese ball,1602,2022-10-28
2705792,survey_fndds_food,Cheese souffle,2502,2022-10-28
2705819,survey_fndds_food,"Meat, NFS",2002,2022-10-28
2705820,survey_fndds_food,"Meat, ground, NFS",2004,2022-10-28
2705838,survey_fndds_food,"Beef, steak, T-bone, NS as to fat eaten",2002,2022-10-28
2705835,survey_fndds_food,"Beef, steak, strip, NS as to fat eaten",2002,2022-10-28
2705832,survey_fndds_food,"Beef, steak, sirloin, NS as to fat eaten",2002,2022-10-28
2705823,survey_fndds_food,"Steak, NS as to type of meat, NS as to fat eaten",2002,2022-10-28
2705850,survey_fndds_food,"Beef, corned",2602,2022-10-28
2705858,survey_fndds_food,"Beef, dried, chipped, uncooked",2602,2022-10-28
2705859,survey_fndds_food,"Beef, dried, chipped, cooked in fat",2602,2022-10-28
2705853,survey_fndds_food,"Beef, ground, raw",2004,2022-10-28
2705854,survey_fndds_food,"Beef, ground",2004,2022-10-28
2705855,survey_fndds_food,"Beef, ground, patty",2004,2022-10-28
2705856,survey_fndds_food,"Beef, bacon, cooked",2604,2022-10-28
2705857,survey_fndds_food,"Beef, bacon, reduced sodium, cooked",2604,2022-10-28
2705860,survey_fndds_food,Beef jerky,2602,2022-10-28
2705862,survey_fndds_food,"Pork, NFS",2006,2022-10-28
2705866,survey_fndds_food,"Pork, chop, NS as to fat eaten",2006,2022-10-28
2705869,survey_fndds_food,"Pork, chop, coated, NS as to fat eaten",2006,2022-10-28
2705865,survey_fndds_food,Pork jerky,2602,2022-10-28
2705878,survey_fndds_food,Ham,2602,2022-10-28
2705879,survey_fndds_food,"Ham, prosciutto",2602,2022-10-28
2705881,survey_fndds_food,"Ham, ground",2602,2022-10-28
2705883,survey_fndds_food,"Pork, roll",2602,2022-10-28
2705884,survey_fndds_food,"Canadian bacon, cooked",2602,2022-10-28
2705885,survey_fndds_food,"Bacon, NS as to type of meat, cooked",2604,2022-10-28
2705886,survey_fndds_food,"Bacon, NS as to type of meat, reduced sodium, cooked",2604,2022-10-28
2705890,survey_fndds_food,"Bacon or side pork, fresh, cooked",2604,2022-10-28
2705892,survey_fndds_food,"Fat back, cooked",8002,2022-10-28
2705893,survey_fndds_food,"Ribs, NFS",2006,2022-10-28
2705902,survey_fndds_food,Pork skin rinds,2006,2022-10-28
2705905,survey_fndds_food,"Lamb, NS as to cut",2008,2022-10-28
2705908,survey_fndds_food,Goat,2008,2022-10-28
2705909,survey_fndds_food,"Veal, chop",2002,2022-10-28
2705910,survey_fndds_food,"Veal, ground",2004,2022-10-28
2705912,survey_fndds_food,Rabbit,2008,2022-10-28
2705913,survey_fndds_food,"Venison, NFS",2008,2022-10-28
2705914,survey_fndds_food,"Venison, steak",2008,2022-10-28
2705915,survey_fndds_food,Venison/deer jerky,2602,2022-10-28
2705916,survey_fndds_food,Venison sausage,2602,2022-10-28
2705917,survey_fndds_food,Moose,2008,2022-10-28
2705918,survey_fndds_food,Bear,2008,2022-10-28
2705919,survey_fndds_food,Caribou,2008,2022-10-28
2705920,survey_fndds_food,Bison,2008,2022-10-28
2705921,survey_fndds_food,Groundhog,2008,2022-10-28
2705922,survey_fndds_food,Opossum,2008,2022-10-28
2705923,survey_fndds_food,Squirrel,2008,2022-10-28
2705924,survey_fndds_food,Beaver,2008,2022-10-28
2705925,survey_fndds_food,Raccoon,2008,2022-10-28
2705926,survey_fndds_food,Armadillo,2008,2022-10-28
2705927,survey_fndds_food,Wild pig,2008,2022-10-28
2705928,survey_fndds_food,Ostrich,2206,2022-10-28
2705929,survey_fndds_food,"Chicken, NS as to part and cooking method, NS as to skin eaten",2202,2022-10-28
2705930,survey_fndds_food,"Chicken, NS as to part and cooking method, skin eaten",2202,2022-10-28
2705931,survey_fndds_food,"Chicken, NS as to part and cooking method, skin not eaten",2202,2022-10-28
2705953,survey_fndds_food,"Chicken breast, NS as to cooking method, skin eaten",2202,2022-10-28
2705954,survey_fndds_food,"Chicken breast, NS as to cooking method, skin not eaten",2202,2022-10-28
2706000,survey_fndds_food,"Chicken drumstick, NS as to cooking method, skin eaten",2202,2022-10-28
2706001,survey_fndds_food,"Chicken drumstick, NS as to cooking method, skin not eaten",2202,2022-10-28
2706027,survey_fndds_food,"Chicken thigh, NS as to cooking method, skin eaten",2202,2022-10-28
2706028,survey_fndds_food,"Chicken thigh, NS as to cooking method, skin not eaten",2202,2022-10-28
2706056,survey_fndds_food,"Chicken wing, NS as to cooking method",2202,2022-10-28
2706078,survey_fndds_food,"Chicken ""wings"", plain, from other sources",2202,2022-10-28
2706084,survey_fndds_food,Chicken skin,2202,2022-10-28
2706085,survey_fndds_food,Chicken feet,2202,2022-10-28
2706090,survey_fndds_food,"Chicken fillet, grilled",2204,2022-10-28
2706092,survey_fndds_food,"Chicken nuggets, NFS",2204,2022-10-28
2706096,survey_fndds_food,"Chicken nuggets, from frozen",2204,2022-10-28
2706098,survey_fndds_food,"Chicken tenders or strips, NFS",2204,2022-10-28
2706104,survey_fndds_food,"Turkey, NFS",2206,2022-10-28
2706134,survey_fndds_food,"Turkey, nuggets",2206,2022-10-28
2706133,survey_fndds_food,"Turkey, ground",2206,2022-10-28
2706118,survey_fndds_food,"Turkey light or dark meat, stewed, skin eaten",2206,2022-10-28
2706135,survey_fndds_food,"Turkey bacon, cooked",2604,2022-10-28
2706136,survey_fndds_food,"Turkey bacon, reduced sodium, cooked",2604,2022-10-28
2706137,survey_fndds_food,"Duck, cooked, skin eaten",2206,2022-10-28
2706138,survey_fndds_food,"Duck, cooked, skin not eaten",2206,2022-10-28
2706141,survey_fndds_food,"Duck, Peking",2206,2022-10-28
2706142,survey_fndds_food,"Goose, wild, roasted",2206,2022-10-28
2706143,survey_fndds_food,"Cornish game hen, cooked, skin eaten",2206,2022-10-28
2706144,survey_fndds_food,"Cornish game hen, cooked, skin not eaten",2206,2022-10-28
2706145,survey_fndds_food,"Cornish game hen, roasted, skin eaten",2206,2022-10-28
2706147,survey_fndds_food,"Dove, cooked, NS as to cooking method",2206,2022-10-28
2706148,survey_fndds_food,"Dove, fried",2206,2022-10-28
2706149,survey_fndds_food,"Quail, cooked",2206,2022-10-28
2706150,survey_fndds_food,"Pheasant, cooked",2206,2022-10-28
2706153,survey_fndds_food,"Liver, beef",2010,2022-10-28
2706154,survey_fndds_food,"Liver, chicken",2010,2022-10-28
2706156,survey_fndds_food,Heart,2010,2022-10-28
2706157,survey_fndds_food,Kidney,2010,2022-10-28
2706158,survey_fndds_food,Sweetbreads,2010,2022-10-28
2706159,survey_fndds_food,Brains,2010,2022-10-28
2706160,survey_fndds_food,Tongue,2010,2022-10-28
2706161,survey_fndds_food,"Tongue pot roast, Puerto Rican style",2010,2022-10-28
2706162,survey_fndds_food,Tripe,2010,2022-10-28
2706163,survey_fndds_food,Chitterlings,2010,2022-10-28
2706164,survey_fndds_food,Hog maws,2010,2022-10-28
2706165,survey_fndds_food,Gizzard,2010,2022-10-28
2706166,survey_fndds_food,"Hot dog, NFS",2606,2022-10-28
2706167,survey_fndds_food,"Hot dog, beef",2606,2022-10-28
2706170,survey_fndds_food,"Hot dog, turkey",2606,2022-10-28
2706171,survey_fndds_food,Beef sausage,2608,2022-10-28
2706173,survey_fndds_food,Blood sausage,2608,2022-10-28
2706174,survey_fndds_food,Bratwurst,2608,2022-10-28
2706176,survey_fndds_food,Bologna,2602,2022-10-28
2706178,survey_fndds_food,"Bologna, reduced sodium",2602,2022-10-28
2706177,survey_fndds_food,"Bologna, reduced fat",2602,2022-10-28
2706179,survey_fndds_food,Chorizo,2608,2022-10-28
2706180,survey_fndds_food,Head cheese,2602,2022-10-28
2706181,survey_fndds_food,Knockwurst,2608,2022-10-28
2706182,survey_fndds_food,Mortadella,2602,2022-10-28
2706183,survey_fndds_food,"Pastrami, NFS",2602,2022-10-28
2706185,survey_fndds_food,"Pepperoni, NFS",2602,2022-10-28
2706187,survey_fndds_food,"Pepperoni, reduced sodium",2602,2022-10-28
2706188,survey_fndds_food,Polish sausage,2608,2022-10-28
2706189,survey_fndds_food,Italian sausage,2608,2022-10-28
2706190,survey_fndds_food,"Sausage, NFS",2608,2022-10-28
2706191,survey_fndds_food,Pork sausage,2608,2022-10-28
2706193,survey_fndds_food,"Pork sausage, reduced sodium",2608,2022-10-28
2706192,survey_fndds_food,"Pork sausage, reduced fat",2608,2022-10-28
2706194,survey_fndds_food,Pork and beef sausage,2608,2022-10-28
2706195,survey_fndds_food,"Salami, NFS",2602,2022-10-28
2706198,survey_fndds_food,"Scrapple, cooked",2608,2022-10-28
2706199,survey_fndds_food,Thuringer,2608,2022-10-28
2706200,survey_fndds_food,Turkey or chicken sausage,2608,2022-10-28
2706201,survey_fndds_food,"Turkey or chicken sausage, reduced sodium",2608,2022-10-28
2706202,survey_fndds_food,Turkey or chicken and pork sausage,2608,2022-10-28
2706205,survey_fndds_food,"Luncheon meat, NFS",2602,2022-10-28
2706214,survey_fndds_food,"Luncheon meat, loaf type",2602,2022-10-28
2706210,survey_fndds_food,"Ham luncheon meat, loaf type",2602,2022-10-28
2706211,survey_fndds_food,Spam,2602,2022-10-28
2706212,survey_fndds_food,"Spam, reduced sodium",2602,2022-10-28
2706213,survey_fndds_food,Liverwurst,2602,2022-10-28
2706220,survey_fndds_food,"Meat spread or potted meat, NFS",2602,2022-10-28
2706221,survey_fndds_food,Chicken salad spread,2602,2022-10-28
2706222,survey_fndds_food,Ham salad spread,2602,2022-10-28
2706223,survey_fndds_food,"Fish, raw",2402,2022-10-28
2706224,survey_fndds_food,"Fish, NFS",2402,2022-10-28
2706227,survey_fndds_food,"Fish, NS as to type, fried",2402,2022-10-28
2706228,survey_fndds_food,"Fish, NS as to type, steamed",2402,2022-10-28
2706230,survey_fndds_food,"Fish, smoked",2402,2022-10-28
2706231,survey_fndds_food,"Fish, stick",2402,2022-10-28
2706232,survey_fndds_food,"Fish, anchovy",2402,2022-10-28
2706233,survey_fndds_food,"Fish, carp",2402,2022-10-28
2706234,survey_fndds_food,"Fish, catfish, NFS",2402,2022-10-28
2706238,survey_fndds_food,"Fish, catfish, fried",2402,2022-10-28
2706240,survey_fndds_food,"Fish, cod, NFS",2402,2022-10-28
2706244,survey_fndds_food,"Fish, cod, fried",2402,2022-10-28
2706246,survey_fndds_food,"Fish, croaker",2402,2022-10-28
2706247,survey_fndds_food,"Fish, eel",2402,2022-10-28
2706248,survey_fndds_food,"Fish, flounder, NFS",2402,2022-10-28
2706252,survey_fndds_food,"Fish, flounder, fried",2402,2022-10-28
2706254,survey_fndds_food,"Fish, haddock, NFS",2402,2022-10-28
2706258,survey_fndds_food,"Fish, haddock, fried",2402,2022-10-28
2706260,survey_fndds_food,"Fish, halibut",2402,2022-10-28
2706261,survey_fndds_food,"Fish, herring",2402,2022-10-28
2706263,survey_fndds_food,"Fish, mackerel, NFS",2402,2022-10-28
2706267,survey_fndds_food,"Fish, mackerel, fried",2402,2022-10-28
2706269,survey_fndds_food,"Fish, mullet",2402,2022-10-28
2706270,survey_fndds_food,"Fish, perch, NFS",2402,2022-10-28
2706274,survey_fndds_food,"Fish, perch, fried",2402,2022-10-28
2706276,survey_fndds_food,"Fish, pike",2402,2022-10-28
2706277,survey_fndds_food,"Fish, pompano, NFS",2402,2022-10-28
2706281,survey_fndds_food,"Fish, pompano, fried",2402,2022-10-28
2706283,survey_fndds_food,"Fish, snapper",2402,2022-10-28
2706285,survey_fndds_food,"Fish, salmon, NFS",2402,2022-10-28
2706284,survey_fndds_food,"Fish, salmon, raw",2402,2022-10-28
2706289,survey_fndds_food,"Fish, salmon, fried",2402,2022-10-28
2706294,survey_fndds_food,"Fish, bass, NFS",2402,2022-10-28
2706298,survey_fndds_food,"Fish, bass, fried",2402,2022-10-28
2706300,survey_fndds_food,"Fish, shark",2402,2022-10-28
2706301,survey_fndds_food,"Fish, swordfish",2402,2022-10-28
2706302,survey_fndds_food,"Fish, trout, NFS",2402,2022-10-28
2706306,survey_fndds_food,"Fish, trout, fried",2402,2022-10-28
2706309,survey_fndds_food,"Fish, tuna, NFS",2402,2022-10-28
2706308,survey_fndds_food,"Fish, tuna, raw",2402,2022-10-28
2706310,survey_fndds_food,"Fish, tuna, cooked",2402,2022-10-28
2706312,survey_fndds_food,"Fish, whiting, NFS",2402,2022-10-28
2706316,survey_fndds_food,"Fish, whiting, fried",2402,2022-10-28
2706318,survey_fndds_food,"Fish, tilapia, NFS",2402,2022-10-28
2706322,survey_fndds_food,"Fish, tilapia, fried",2402,2022-10-28
2706324,survey_fndds_food,"Fish, white, mixed species, NFS",2402,2022-10-28
2706327,survey_fndds_food,"Fish, white, mixed species, fried",2402,2022-10-28
2706330,survey_fndds_food,Frog legs,2404,2022-10-28
2706331,survey_fndds_food,Octopus,2404,2022-10-28
2706332,survey_fndds_food,Caviar,2402,2022-10-28
2706333,survey_fndds_food,"Calamari, cooked",2404,2022-10-28
2706334,survey_fndds_food,"Calamari, fried",2404,2022-10-28
2706335,survey_fndds_food,Turtle,2404,2022-10-28
2706336,survey_fndds_food,"Shellfish, NFS",2404,2022-10-28
2706337,survey_fndds_food,Abalone,2404,2022-10-28
2706339,survey_fndds_food,"Clams, NFS",2404,2022-10-28
2706338,survey_fndds_food,"Clams, raw",2404,2022-10-28
2706341,survey_fndds_food,"Clams, fried",2404,2022-10-28
2706344,survey_fndds_food,Crab,2404,2022-10-28
2706346,survey_fndds_food,"Crab, soft shell",2404,2022-10-28
2706347,survey_fndds_food,"Crayfish, fried",2404,2022-10-28
2706348,survey_fndds_food,"Crayfish, cooked",2404,2022-10-28
2706349,survey_fndds_food,Lobster,2404,2022-10-28
2706350,survey_fndds_food,Mussels,2404,2022-10-28
2706351,survey_fndds_food,"Oysters, raw",2404,2022-10-28
2706354,survey_fndds_food,"Oysters, fried",2404,2022-10-28
2706359,survey_fndds_food,"Scallops, fried",2404,2022-10-28
2706357,survey_fndds_food,"Scallops, grilled",2404,2022-10-28
2706360,survey_fndds_food,"Shrimp, NFS",2404,2022-10-28
2706364,survey_fndds_food,"Shrimp, fried",2404,2022-10-28
2706366,survey_fndds_food,"Shrimp, dried",2404,2022-10-28
2706368,survey_fndds_food,Escargot,2404,2022-10-28
2706391,survey_fndds_food,"Barbecue beef, no sauce",2002,2022-10-28
2706400,survey_fndds_food,"Barbecue pork, no sauce",2006,2022-10-28
2706449,survey_fndds_food,Shrimp cocktail,2404,2022-10-28
2706452,survey_fndds_food,Seafood sauce,2404,2022-10-28
2706458,survey_fndds_food,Shrimp scampi,2404,2022-10-28
2707173,survey_fndds_food,"Egg, yolk only, cooked, NS as to fat",2502,2022-10-28
2707153,survey_fndds_food,"Egg, whole, cooked, NS as to cooking method",2502,2022-10-28
2707155,survey_fndds_food,"Egg, whole, fried, NS as to fat",2502,2022-10-28
2707176,survey_fndds_food,"Duck egg, cooked",2502,2022-10-28
2707177,survey_fndds_food,"Goose egg, cooked",2502,2022-10-28
